claim_id,policy_age_days,claim_amount,previous_claims,incident_severity,police_report,witness_present,policy_holder_age,policy_tenure_years,vehicle_age,fraud
CLM_001638,1785,51554.91,2,Total Loss,0,0,48,20.1,6.5,0
CLM_001639,955,13829.85,2,Moderate,0,1,40,6.9,9.3,0
CLM_001640,283,35077.4,0,Minor,0,0,30,4.5,2.6,0
CLM_001641,673,5359.85,1,Moderate,1,0,18,4.1,2.2,0
CLM_001642,3,31034.780121501954,1,Minor,0,0,78,3.2,5.4,1
CLM_001643,356,1006.32,0,Moderate,0,1,36,5.8,0.4,0
CLM_001644,34,1133.98,0,Moderate,0,1,43,2.0,1.7,0
CLM_001645,513,48.97,0,Minor,1,0,48,0.6,2.3,0
CLM_001646,22,42692.979518372595,2,Moderate,0,1,46,4.4,3.7,1
CLM_001647,638,30046.03,1,Moderate,0,1,7,7.6,3.2,0
CLM_001648,556,1300.15,1,Severe,0,0,42,1.3,1.2,0
CLM_001649,450,2036.67,0,Moderate,1,0,71,4.6,3.9,0
CLM_001650,13,962.19,0,Minor,0,0,41,1.0,13.0,0
CLM_001651,131,5292.15,1,Minor,0,1,69,8.6,0.1,0
CLM_001652,87,44256.59795752027,4,Minor,0,1,45,3.5,5.7,1
CLM_001653,162,218.29,3,Minor,0,0,39,2.5,4.9,0
CLM_001654,33,5509.11,1,Moderate,0,0,47,4.5,12.9,0
CLM_001655,1008,1968.43,1,Total Loss,0,0,45,5.0,5.2,0
CLM_001656,294,3533.67,0,Moderate,1,0,45,6.7,4.9,0
CLM_001657,133,5934.22,0,Moderate,0,0,36,6.9,7.3,0
CLM_001658,184,2247.78,0,Moderate,0,0,24,0.2,1.6,0
CLM_001659,216,2551.97,0,Minor,1,0,53,0.4,4.5,0
CLM_001660,334,2162.86,1,Total Loss,0,1,46,5.2,3.7,0
CLM_001661,264,12777.92,0,Total Loss,0,0,69,8.8,2.9,0
CLM_001662,919,5586.68,0,Moderate,1,0,44,1.1,0.4,0
CLM_001663,250,4150.05,0,Minor,0,0,22,0.0,1.7,0
CLM_001664,1769,443.0,0,Severe,0,0,49,1.2,1.6,0
CLM_001665,695,1689.4,0,Minor,0,1,46,1.4,6.4,0
CLM_001666,85,11475.89,0,Severe,0,0,38,4.3,12.7,0
CLM_001667,973,3154.37,1,Severe,1,0,54,0.1,1.3,0
CLM_001668,45,8016.82,0,Minor,0,0,52,0.7,0.4,0
CLM_001669,620,42182.79,0,Total Loss,0,0,27,6.7,50.3,0
CLM_001670,174,14156.22,1,Total Loss,1,0,37,0.5,5.9,0
CLM_001671,767,3428.02,0,Total Loss,0,1,61,4.3,10.9,0
CLM_001672,16,3048.574004900882,4,Moderate,0,0,30,1.3,0.8,1
CLM_001673,598,64.69,0,Minor,0,1,42,3.3,8.1,0
CLM_001674,569,2315.6,0,Moderate,0,0,48,0.2,8.4,0
CLM_001675,132,1828.01,0,Moderate,0,0,27,1.0,0.8,0
CLM_001676,30,5353.73,0,Minor,0,0,43,1.7,0.9,0
CLM_001677,188,2366.44,0,Moderate,0,1,43,5.8,1.8,0
CLM_001678,69,1843.5,0,Moderate,0,0,40,2.5,1.2,0
CLM_001679,433,206.62,2,Minor,0,0,22,0.1,18.5,0
CLM_001680,155,727.82,1,Minor,0,0,44,4.9,2.3,0
CLM_001681,1355,6093.49,1,Minor,0,1,35,0.2,7.2,0
CLM_001682,373,39099.36,1,Severe,0,0,60,8.2,8.2,0
CLM_001683,21,4429.754796342228,0,Moderate,0,1,51,0.7,2.4,1
CLM_001684,51,4874.23,0,Minor,0,1,33,2.0,5.7,0
CLM_001685,722,12440.56,0,Total Loss,0,1,39,0.2,0.6,0
CLM_001686,934,883.29,0,Minor,0,0,46,2.5,2.5,0
CLM_001687,243,5167.9,0,Moderate,0,1,39,2.1,17.1,0
CLM_001688,340,981.68,1,Severe,0,0,22,1.6,0.9,0
CLM_001689,528,10907.84,0,Severe,0,0,49,0.1,2.4,0
CLM_001690,70,3740.99,0,Minor,1,1,52,6.3,7.8,0
CLM_001691,254,4664.23,0,Total Loss,1,0,56,4.9,5.5,0
CLM_001692,18,1805.603854013584,3,Total Loss,0,1,59,3.0,5.0,1
CLM_001693,57,8608.87,1,Moderate,0,0,32,2.5,9.6,0
CLM_001694,167,67986.84,0,Moderate,0,1,56,3.6,0.1,0
CLM_001695,25,657.29,1,Minor,1,0,27,0.5,7.4,0
CLM_001696,9,1790.7,1,Moderate,1,1,50,8.1,10.7,0
CLM_001697,53,4219.24,0,Moderate,0,0,34,1.0,0.1,0
CLM_001698,1204,9697.36,0,Severe,1,0,51,3.2,4.1,0
CLM_001699,291,1287.79,0,Moderate,0,1,22,2.8,2.1,0
CLM_001700,1232,42.54,0,Moderate,0,1,53,3.0,0.3,0
CLM_001701,206,22897.53,2,Minor,1,0,33,6.3,2.7,0
CLM_001702,136,9327.84,1,Minor,0,0,52,1.1,5.2,0
CLM_001703,257,218.24,1,Minor,1,0,50,4.1,12.6,0
CLM_001704,211,1198.29,1,Minor,0,0,50,2.7,4.8,0
CLM_001705,40,31328.19,1,Moderate,0,0,45,0.2,9.7,0
CLM_001706,373,26152.36,0,Severe,0,1,27,1.6,0.6,0
CLM_001707,18,36214.154307472156,9,Moderate,1,0,67,5.5,1.2,1
CLM_001708,352,2288.91,0,Moderate,0,0,43,1.1,17.6,0
CLM_001709,383,3376.12,0,Moderate,0,1,43,2.0,10.9,0
CLM_001710,60,2449.43,2,Minor,0,0,65,2.0,1.3,0
CLM_001711,23,16193.41,0,Minor,0,0,31,2.9,4.9,0
CLM_001712,553,801.3,1,Minor,1,1,44,6.5,2.3,0
CLM_001713,224,890.07,0,Severe,0,1,47,0.6,3.2,0
CLM_001714,7,22611.64210109648,5,Minor,0,1,41,2.1,9.9,1
CLM_001715,1924,2789.05,0,Minor,0,1,49,1.7,6.7,0
CLM_001716,21,23569.32,1,Moderate,0,0,36,1.1,1.4,0
CLM_001717,433,1088.69,1,Total Loss,0,0,43,7.6,1.9,0
CLM_001718,1502,2745.81,1,Moderate,0,1,46,0.0,1.7,0
CLM_001719,16,1300.9990375252848,1,Severe,0,0,65,0.4,7.6,1
CLM_001720,56,3014.06,0,Moderate,0,0,69,4.0,3.4,0
CLM_001721,47,324.47,1,Moderate,0,1,47,0.9,15.1,0
CLM_001722,131,1434.47,0,Severe,1,1,62,3.9,8.5,0
CLM_001723,38,345.72,1,Severe,0,0,34,5.4,1.2,0
CLM_001724,430,8441.24,1,Minor,1,1,78,0.9,7.7,0
CLM_001725,20,26070.842214046574,3,Minor,1,1,41,0.6,3.5,1
CLM_001726,40,627.9537295063553,1,Minor,1,1,44,0.5,1.5,1
CLM_001727,4,56449.76277247653,3,Moderate,0,1,52,0.7,2.3,1
CLM_001728,613,126263.05,1,Severe,1,0,57,0.9,17.9,0
CLM_001729,348,3193.94,0,Minor,0,1,42,6.1,3.3,0
CLM_001730,133,1139.48,1,Minor,0,1,14,4.4,6.4,0
CLM_001731,356,206178.15,1,Severe,0,1,54,0.0,3.2,0
CLM_001732,273,412.22,2,Moderate,0,1,31,6.2,2.3,0
CLM_001733,202,3072.23,0,Moderate,1,0,56,0.2,8.0,0
CLM_001734,25,6737.9825739187745,4,Severe,0,0,56,3.2,9.4,1
CLM_001735,794,22420.29,0,Moderate,1,0,47,0.5,0.4,0
CLM_001736,32,9515.024384853376,3,Moderate,0,1,58,0.2,1.6,1
CLM_001737,79,1410.99,0,Minor,1,1,37,4.3,3.5,0
CLM_001738,167,715.67,0,Minor,0,0,65,1.9,1.9,0
CLM_001739,14,3160.2387978468855,4,Moderate,0,0,47,2.7,7.7,1
CLM_001740,641,658.27,0,Moderate,1,1,42,1.7,0.6,0
CLM_001741,23,7835.090813922353,2,Total Loss,0,0,62,0.2,8.0,1
CLM_001742,535,1278.84,0,Total Loss,0,0,35,4.0,4.8,0
CLM_001743,37,665.1831391538688,3,Severe,0,0,13,5.2,1.7,1
CLM_001744,196,19588.91,1,Minor,0,1,26,0.1,2.1,0
CLM_001745,239,1413.03,0,Total Loss,0,1,66,1.4,1.0,0
CLM_001746,7,444.88,1,Moderate,0,0,48,2.4,1.5,0
CLM_001747,18,3640.0318692028845,5,Minor,0,0,47,2.8,6.3,1
CLM_001748,521,3302.9,1,Severe,1,1,58,2.6,2.4,0
CLM_001749,53,217.09,0,Minor,1,1,49,3.5,5.8,0
CLM_001750,279,4902.36,0,Minor,0,1,40,10.2,3.6,0
CLM_001751,88,619.72,0,Severe,1,0,38,1.5,0.8,0
CLM_001752,4,38814.27,0,Moderate,1,0,27,2.4,3.5,0
CLM_001753,100,6541.62,1,Minor,0,1,28,3.6,7.1,0
CLM_001754,1359,1636.23,0,Moderate,0,0,47,2.7,1.8,0
CLM_001755,590,974.82,0,Total Loss,0,0,42,1.5,5.2,0
CLM_001756,1171,2546.69,4,Moderate,0,1,52,2.9,1.1,0
CLM_001757,244,7474.0,2,Minor,0,1,43,3.2,0.7,0
CLM_001758,42,2869.11,0,Minor,0,1,29,2.6,2.2,0
CLM_001759,12,4168.737049045596,2,Minor,0,1,48,0.7,2.5,1
CLM_001760,52,9081.066922066615,2,Total Loss,1,0,47,2.1,7.2,1
CLM_001761,678,1204.97,0,Moderate,0,0,45,6.5,3.1,0
CLM_001762,37,1781.46,1,Moderate,1,0,47,6.1,0.4,0
CLM_001763,244,130.49,1,Moderate,1,0,74,4.2,5.0,0
CLM_001764,59,12843.45,3,Severe,0,0,27,3.6,3.2,0
CLM_001765,143,4666.65,0,Moderate,0,1,30,0.5,2.0,0
CLM_001766,487,934.32,0,Moderate,0,0,19,1.8,8.1,0
CLM_001767,235,51436.46,2,Minor,0,0,46,0.4,0.8,0
CLM_001768,172,3396.58,0,Minor,0,0,15,5.1,12.2,0
CLM_001769,183,630.04,0,Total Loss,1,1,48,1.0,2.0,0
CLM_001770,224,10776.32,0,Total Loss,0,0,44,4.4,3.1,0
CLM_001771,561,5415.78,0,Total Loss,1,1,36,5.1,13.2,0
CLM_001772,812,5387.68,0,Total Loss,1,0,52,6.7,7.2,0
CLM_001773,1134,1573.99,0,Severe,0,1,49,4.2,0.4,0
CLM_001774,564,5859.05,1,Moderate,0,1,69,2.5,4.3,0
CLM_001775,138,2012.96,0,Severe,0,0,54,2.7,1.9,0
CLM_001776,425,6863.08,1,Moderate,0,1,44,1.2,3.6,0
CLM_001777,210,171.16,0,Minor,0,0,10,0.6,6.8,0
CLM_001778,107,1554.94,0,Minor,1,1,58,0.4,3.4,0
CLM_001779,670,39467.49,0,Total Loss,1,1,59,0.6,0.4,0
CLM_001780,14,943.31,0,Minor,1,0,64,8.2,3.8,0
CLM_001781,846,1205.01,0,Severe,0,0,10,0.5,0.1,0
CLM_001782,225,1522.42,0,Minor,0,0,48,3.9,2.1,0
CLM_001783,370,481.93,0,Minor,0,1,54,0.6,3.3,0
CLM_001784,393,108.59,0,Minor,0,0,63,11.1,5.2,0
CLM_001785,823,2109.32,1,Minor,0,1,54,1.4,3.5,0
CLM_001786,369,3654.77,1,Minor,0,1,45,1.6,0.8,0
CLM_001787,347,2755.19,0,Minor,0,1,29,1.6,13.5,0
CLM_001788,25,2398.7,1,Severe,1,0,43,5.1,5.3,0
CLM_001789,266,3179.76,0,Minor,1,0,50,0.7,1.9,0
CLM_001790,59,13825.39,1,Minor,0,0,56,5.3,16.9,0
CLM_001791,488,2240.22,2,Minor,1,0,21,3.2,10.7,0
CLM_001792,262,1260.01,0,Moderate,0,0,49,0.7,0.8,0
CLM_001793,416,1955.33,0,Moderate,0,0,22,0.2,5.3,0
CLM_001794,15,7108.31,3,Moderate,1,0,48,4.5,4.1,0
CLM_001795,32,24786.15,1,Minor,0,0,27,0.7,1.1,0
CLM_001796,459,1161.87,0,Minor,1,0,23,6.6,1.3,0
CLM_001797,27,3457.84,1,Severe,0,0,72,0.4,4.1,0
CLM_001798,26,4951.95,1,Severe,1,0,24,2.9,1.9,0
CLM_001799,4,672.59,1,Minor,1,0,35,3.5,9.0,0
CLM_001800,1144,3073.66,0,Moderate,0,0,44,3.2,0.5,0
CLM_001801,488,330.79,0,Minor,0,1,13,1.1,12.3,0
CLM_001802,134,565.3761661356021,0,Minor,0,0,56,6.3,9.2,1
CLM_001803,128,5167.37,0,Severe,0,1,34,4.4,6.7,0
CLM_001804,7,4130.630255886843,2,Moderate,0,0,29,2.1,1.5,1
CLM_001805,543,4037.66,0,Minor,1,1,58,2.8,6.3,0
CLM_001806,395,2902.01,0,Minor,0,1,24,2.5,2.9,0
CLM_001807,74,689.11,0,Total Loss,1,1,51,8.8,5.0,0
CLM_001808,66,4535.379091432831,4,Severe,0,1,45,6.8,1.9,1
CLM_001809,37,468.88,0,Severe,0,0,45,0.8,9.0,0
CLM_001810,394,24015.59,1,Moderate,0,0,44,0.9,0.2,0
CLM_001811,527,389.96,0,Moderate,0,0,46,12.0,5.9,0
CLM_001812,112,2222.35,0,Minor,0,0,10,0.8,8.8,0
CLM_001813,7,624.28,0,Minor,0,0,31,9.2,5.2,0
CLM_001814,31,7013.78,0,Moderate,0,0,31,3.1,1.1,0
CLM_001815,1254,1813.21,0,Moderate,0,0,61,0.2,1.7,0
CLM_001816,127,1369.22,1,Minor,0,0,47,1.2,3.6,0
CLM_001817,535,10719.31,0,Severe,1,0,45,1.9,2.0,0
CLM_001818,357,3115.5,0,Minor,1,1,72,5.4,0.0,0
CLM_001819,175,6470.23,0,Minor,0,1,14,1.2,0.2,0
CLM_001820,84,684.04,0,Minor,0,0,66,1.1,7.3,0
CLM_001821,23,1023.5133311465459,3,Moderate,1,0,45,7.6,0.4,1
CLM_001822,348,3501.03,1,Minor,1,0,33,0.2,13.2,0
CLM_001823,543,1847.76,1,Minor,0,1,36,2.4,2.9,0
CLM_001824,376,7628.54,0,Moderate,0,0,37,2.1,7.1,0
CLM_001825,275,2644.24,1,Moderate,0,1,67,0.2,0.7,0
CLM_001826,17,9332.829896560273,5,Moderate,0,0,48,0.3,13.1,1
CLM_001827,1261,261.11,3,Minor,0,0,55,1.4,0.2,0
CLM_001828,585,50648.02,0,Moderate,0,1,33,0.4,0.2,0
CLM_001829,67,5223.610410975466,3,Moderate,0,1,46,2.0,0.3,1
CLM_001830,1427,8487.76,1,Minor,0,1,58,2.8,0.5,0
CLM_001831,336,850.53,0,Severe,0,0,61,3.5,3.3,0
CLM_001832,72,13726.764809366327,5,Moderate,0,1,24,2.4,7.8,1
CLM_001833,9,639.067381516094,1,Minor,0,0,57,1.4,1.7,1
CLM_001834,13,13706.419720571806,1,Total Loss,0,0,42,0.4,6.8,1
CLM_001835,390,1747.67,1,Severe,1,0,50,0.9,7.4,0
CLM_001836,57,8367.923560545425,1,Total Loss,0,0,37,1.6,11.9,1
CLM_001837,150,8492.69,0,Moderate,0,1,67,7.7,0.8,0
CLM_001838,960,469.28,0,Minor,0,0,48,0.7,0.7,0
CLM_001839,92,1067.7,0,Minor,0,1,36,1.6,0.7,0
CLM_001840,169,5919.38,2,Moderate,0,0,37,4.0,2.2,0
CLM_001841,206,69378.49,0,Total Loss,0,0,57,3.7,3.4,0
CLM_001842,211,2423.28,0,Moderate,1,1,55,10.1,3.1,0
CLM_001843,346,7235.13,1,Severe,1,1,46,0.6,1.5,0
CLM_001844,1046,2539.04,0,Minor,0,1,39,0.0,4.9,0
CLM_001845,20,87603.65412358326,0,Moderate,0,1,59,1.2,2.1,1
CLM_001846,47,216.84,1,Total Loss,0,0,37,0.5,2.3,0
CLM_001847,80,3435.55,0,Severe,0,1,36,2.4,0.6,0
CLM_001848,795,260.26,2,Total Loss,0,1,82,6.9,4.5,0
CLM_001849,378,69.42,0,Severe,0,0,50,3.5,5.3,0
CLM_001850,122,4657.31,2,Moderate,0,0,43,0.4,7.1,0
CLM_001851,617,3674.77,1,Moderate,0,0,38,0.4,11.7,0
CLM_001852,721,1944.47,0,Total Loss,0,0,41,7.3,7.3,0
CLM_001853,684,2542.01,0,Moderate,0,1,63,2.0,1.3,0
CLM_001854,917,310969.2,1,Minor,0,0,57,7.7,1.3,0
CLM_001855,106,2023.81,0,Moderate,0,1,35,4.0,12.3,0
CLM_001856,513,6407.26,0,Moderate,0,0,40,15.0,7.8,0
CLM_001857,225,1125.47,1,Minor,0,0,25,6.1,7.6,0
CLM_001858,673,4641.76,1,Severe,1,1,48,1.6,6.4,0
CLM_001859,475,2085.26,0,Minor,0,0,-14,4.3,1.6,0
CLM_001860,546,1610.37,0,Moderate,0,0,21,1.9,9.4,0
CLM_001861,10,92894.1664942561,1,Severe,0,1,46,0.8,0.8,1
CLM_001862,98,51692.5404527707,1,Moderate,0,1,5,0.8,2.2,1
CLM_001863,287,3659.64,0,Severe,0,0,79,1.5,2.1,0
CLM_001864,1524,94.04,0,Minor,0,0,31,0.4,4.1,0
CLM_001865,1011,1734.52,1,Total Loss,0,0,52,0.6,3.1,0
CLM_001866,16,171878.2,1,Minor,1,1,64,2.1,3.1,0
CLM_001867,65,2109.08,1,Minor,0,1,49,9.2,4.0,0
CLM_001868,7,28350.1224500438,6,Severe,0,0,44,2.6,2.7,1
CLM_001869,472,25923.72,1,Severe,0,1,36,1.6,1.4,0
CLM_001870,621,4139.98,1,Minor,0,0,25,0.8,5.5,0
CLM_001871,87,843.25,0,Total Loss,0,0,37,0.7,7.8,0
CLM_001872,257,77.25,0,Moderate,1,0,46,3.2,3.3,0
CLM_001873,670,8318.56,0,Total Loss,0,0,44,5.7,5.2,0
CLM_001874,481,878.19,0,Moderate,0,0,30,1.5,3.8,0
CLM_001875,285,3882.47,1,Moderate,0,1,60,2.4,0.3,0
CLM_001876,325,457.27,0,Moderate,0,0,23,3.7,2.8,0
CLM_001877,259,2002.48,0,Minor,0,1,53,0.2,0.0,0
CLM_001878,28,7201.77231477307,3,Moderate,0,1,57,1.3,5.4,1
CLM_001879,303,4459.94,0,Moderate,0,1,48,3.9,3.5,0
CLM_001880,16,1466.4360715151208,3,Minor,1,0,69,3.5,0.7,1
CLM_001881,754,17950.38,0,Minor,0,0,51,0.2,3.9,0
CLM_001882,369,1217.63,0,Minor,1,1,65,0.8,11.4,0
CLM_001883,522,241.84,1,Severe,0,0,4,3.4,2.1,0
CLM_001884,63,2531.24,0,Moderate,1,1,59,0.9,20.2,0
CLM_001885,225,3138.7,0,Severe,0,0,53,5.1,16.0,0
CLM_001886,3,3792.89,0,Total Loss,0,0,53,0.1,7.7,0
CLM_001887,103,22998.83,1,Moderate,0,1,54,0.6,8.4,0
CLM_001888,18,4360.594754271189,0,Total Loss,0,1,37,1.0,2.6,1
CLM_001889,1753,2491.33,0,Minor,0,0,56,7.8,2.6,0
CLM_001890,38,569.76,2,Minor,1,0,71,4.8,15.4,0
CLM_001891,187,10207.01,1,Moderate,1,1,16,6.5,2.3,0
CLM_001892,587,3930.27,0,Moderate,0,0,62,1.7,0.5,0
CLM_001893,3,3352.645995294633,2,Severe,0,0,43,5.2,0.8,1
CLM_001894,295,171.23,0,Moderate,0,0,35,5.8,6.2,0
CLM_001895,482,26019.94,1,Minor,1,0,26,1.5,2.4,0
CLM_001896,349,472.71,0,Severe,0,0,50,15.6,1.1,0
CLM_001897,76,1227.93,0,Moderate,1,0,68,5.7,8.4,0
CLM_001898,160,5102.66,0,Minor,0,1,39,11.0,3.4,0
CLM_001899,559,495.3,1,Moderate,1,1,55,6.0,4.2,0
CLM_001900,294,317.26,0,Total Loss,0,1,44,4.5,0.8,0
CLM_001901,8,196.53983854452883,2,Severe,0,0,20,8.6,1.1,1
CLM_001902,522,8791.1,1,Moderate,0,0,42,1.6,0.7,0
CLM_001903,13,1315.83,2,Minor,1,1,35,4.6,3.6,0
CLM_001904,5,429510.72321828926,1,Minor,0,0,29,0.7,7.5,1
CLM_001905,41,1892.2690027137846,5,Moderate,0,1,38,4.0,6.6,1
CLM_001906,1157,748.31,0,Severe,0,0,40,4.6,1.5,0
CLM_001907,167,1276.54,0,Minor,1,1,60,3.8,9.5,0
CLM_001908,144,4292.83,0,Minor,0,1,45,5.7,0.6,0
CLM_001909,58,1472.47,1,Total Loss,0,0,23,1.6,0.6,0
CLM_001910,133,7468.86,0,Severe,1,0,63,2.4,9.5,0
CLM_001911,763,686.85,0,Moderate,0,0,50,0.0,1.4,0
CLM_001912,2047,375.26,0,Minor,0,0,49,0.5,6.2,0
CLM_001913,167,200.87,1,Minor,0,0,58,3.1,0.0,0
CLM_001914,217,106.13,1,Minor,1,1,44,2.5,0.5,0
CLM_001915,467,1370.45,0,Moderate,0,0,36,0.7,4.7,0
CLM_001916,793,1897.95,0,Minor,0,0,50,0.8,1.0,0
CLM_001917,328,1156.14,1,Severe,1,0,54,1.3,0.1,0
CLM_001918,181,19246.97,0,Total Loss,0,0,50,3.8,3.1,0
CLM_001919,194,18808.15,0,Minor,1,0,57,2.8,2.0,0
CLM_001920,434,1804.06,1,Moderate,0,1,46,0.2,8.1,0
CLM_001921,1,202.17,0,Severe,0,1,30,4.3,8.5,0
CLM_001922,352,1274.03,0,Total Loss,0,0,35,0.9,4.8,0
CLM_001923,160,1212.29,2,Severe,0,0,65,3.3,1.7,0
CLM_001924,577,1112.42,1,Minor,0,1,45,0.4,3.1,0
CLM_001925,35,1046.73,0,Minor,0,0,28,18.5,6.1,0
CLM_001926,323,1118.57,2,Severe,1,0,26,0.3,0.4,0
CLM_001927,35,4553.112829544554,3,Moderate,0,1,24,4.1,2.0,1
CLM_001928,375,1149.05,1,Minor,1,0,57,2.3,8.6,0
CLM_001929,47,7973.467931818637,3,Moderate,0,0,49,0.3,2.6,1
CLM_001930,36,10607.749978657781,4,Severe,0,1,72,0.1,4.9,1
CLM_001931,4,1643.234615372266,0,Minor,0,0,53,1.4,0.5,1
CLM_001932,300,20062.31,0,Severe,0,1,54,4.9,7.5,0
CLM_001933,337,685.33,0,Minor,1,0,74,0.1,0.5,0
CLM_001934,115,531.5804359869228,3,Severe,0,1,30,3.7,9.9,1
CLM_001935,596,5277.29,2,Moderate,0,0,22,3.2,0.6,0
CLM_001936,114,874.71,0,Minor,0,0,53,0.9,11.1,0
CLM_001937,6,11974.626711931556,1,Severe,1,1,41,0.2,2.3,1
CLM_001938,251,81.0,0,Severe,0,1,49,7.4,4.9,0
CLM_001939,29,24069.09,0,Total Loss,1,0,63,1.1,9.4,0
CLM_001940,22,8171.76,0,Minor,0,1,56,0.4,0.1,0
CLM_001941,12,476.99661366114776,4,Moderate,0,0,67,3.4,1.5,1
CLM_001942,36,914.7487634072074,1,Moderate,0,1,31,0.7,11.9,1
CLM_001943,448,36621.8,0,Moderate,1,1,58,1.9,2.5,0
CLM_001944,4,1924.1867722472125,5,Severe,1,0,33,0.2,6.1,1
CLM_001945,265,852.97,4,Minor,0,0,70,14.9,0.8,0
CLM_001946,211,99.58,0,Minor,0,0,51,1.8,5.7,0
CLM_001947,58,1761.34,0,Moderate,0,1,52,21.1,0.4,0
CLM_001948,145,2118.41,3,Minor,0,0,36,1.5,6.3,0
CLM_001949,207,8718.82,1,Total Loss,1,1,37,1.3,2.0,0
CLM_001950,33,365.54,0,Moderate,0,0,51,7.4,3.1,0
CLM_001951,90,304.77,1,Moderate,0,1,71,1.2,0.9,0
CLM_001952,332,5863.16,1,Severe,1,1,68,1.7,4.9,0
CLM_001953,485,13495.28,1,Moderate,0,1,50,0.2,2.1,0
CLM_001954,5,793.1093128277098,5,Moderate,0,1,38,9.3,2.4,1
CLM_001955,987,15097.3,1,Minor,0,0,53,0.3,5.3,0
CLM_001956,375,3153.64,0,Minor,0,0,63,4.4,1.0,0
CLM_001957,199,15332.16,0,Minor,1,1,48,2.3,9.6,0
CLM_001958,369,2682.94,1,Moderate,0,0,39,0.2,6.7,0
CLM_001959,562,67.8,1,Moderate,1,1,55,0.0,4.3,0
CLM_001960,45,2373.33,0,Minor,0,1,41,8.2,0.7,0
CLM_001961,192,14621.02,1,Moderate,1,1,39,4.1,5.8,0
CLM_001962,668,780.07,1,Minor,0,0,44,3.5,0.1,0
CLM_001963,176,1665.79,0,Total Loss,0,0,54,1.7,8.2,0
CLM_001964,309,2288.84,0,Minor,0,1,41,0.8,1.8,0
CLM_001965,323,38.5,0,Severe,0,0,44,3.4,0.6,0
CLM_001966,62,79783.3446043679,3,Moderate,0,1,47,2.8,0.9,1
CLM_001967,164,771.19,0,Moderate,0,0,39,3.9,16.5,0
CLM_001968,148,6365.21,0,Minor,0,0,68,1.4,7.4,0
CLM_001969,9,2617.43,0,Total Loss,0,0,72,13.0,1.4,0
CLM_001970,8,19661.71,0,Minor,1,1,40,0.2,16.5,0
CLM_001971,650,5481.23,1,Moderate,0,0,33,0.2,0.8,0
CLM_001972,12,5583.82541919059,3,Total Loss,0,0,38,7.5,6.6,1
CLM_001973,266,780.34,1,Severe,0,1,51,3.1,5.3,0
CLM_001974,129,9865.27,0,Moderate,0,1,43,1.2,8.6,0
CLM_001975,1031,179.44,1,Total Loss,1,1,25,4.3,2.4,0
CLM_001976,109,7854.45,2,Severe,0,0,42,1.8,2.6,0
CLM_001977,204,573.31,1,Minor,0,1,51,0.1,4.9,0
CLM_001978,752,19504.99,0,Moderate,0,0,59,3.2,2.5,0
CLM_001979,673,3796.93,0,Minor,1,1,71,0.8,0.2,0
CLM_001980,75,7833.66,1,Minor,0,1,38,0.4,6.5,0
CLM_001981,592,3371.06,1,Severe,1,0,35,0.8,5.1,0
CLM_001982,223,215.17,0,Moderate,0,0,41,1.9,2.8,0
CLM_001983,240,819.67,1,Minor,1,1,30,0.2,1.8,0
CLM_001984,52,8172.94,1,Severe,0,0,34,6.4,1.9,0
CLM_001985,30,3827.56,0,Minor,1,1,34,2.5,6.8,0
CLM_001986,475,17526.77,0,Total Loss,0,0,49,1.0,6.5,0
CLM_001987,250,5458.4,1,Total Loss,0,1,32,3.5,8.5,0
CLM_001988,209,699.21,0,Total Loss,1,0,57,4.9,7.2,0
CLM_001989,477,903.16,0,Severe,0,0,62,2.9,7.1,0
CLM_001990,529,3478.57,0,Minor,0,0,28,0.7,1.5,0
CLM_001991,63,92.66,0,Moderate,1,0,25,0.4,0.5,0
CLM_001992,343,36686.45,0,Minor,0,0,36,5.9,7.2,0
CLM_001993,53,5782.67,1,Minor,0,0,38,0.8,0.5,0
CLM_001994,508,18780.08,1,Moderate,0,0,63,0.1,20.1,0
CLM_001995,390,278.41,0,Minor,0,1,44,3.1,10.4,0
CLM_001996,1145,19280.47,0,Total Loss,1,0,51,0.5,3.8,0
CLM_001997,26,84731.98,1,Total Loss,0,1,51,14.1,2.2,0
CLM_001998,21,411.04,0,Minor,0,0,31,6.1,3.7,0
CLM_001999,121,9481.55,0,Moderate,0,0,41,2.8,6.6,0
CLM_002000,110,2985.93,1,Moderate,0,0,44,5.4,7.1,0
CLM_002001,103,293.93,2,Severe,1,1,50,1.9,0.4,0
CLM_002002,864,6243.69,0,Moderate,1,0,23,4.7,8.2,0
CLM_002003,104,10408.78,0,Minor,0,0,36,3.1,5.1,0
CLM_002004,115,1209.92,0,Moderate,0,0,45,0.1,0.2,0
CLM_002005,519,17134.94,0,Moderate,1,0,38,8.9,1.9,0
CLM_002006,218,244.66,0,Total Loss,0,0,23,5.9,3.6,0
CLM_002007,32,867.2545523822265,1,Minor,0,0,34,9.2,1.0,1
CLM_002008,58,7141.772360517642,1,Minor,1,0,24,3.9,0.8,1
CLM_002009,244,3096.66,0,Severe,0,1,65,1.6,0.1,0
CLM_002010,108,2503.6441594032194,3,Severe,1,0,40,0.7,12.1,1
CLM_002011,23,10040.59,1,Severe,0,0,44,0.6,0.3,0
CLM_002012,864,6610.02,0,Moderate,1,0,30,0.5,2.3,0
CLM_002013,54,10799.0,0,Moderate,0,0,48,0.7,1.2,0
CLM_002014,277,2478.22,0,Moderate,0,0,55,2.4,6.8,0
